message,order_type,scrip,price,sl,order_found
 WHAT A BLOCKBUSTER UPMOVE IN 28000 PE AFTER MY BUY CALL WE HAVE MADE PERFECT ENTRY AT DAY'S LOW NEAR 105-110 BANKNIFTY 28000 PE FROM 105👉👉👉👉👉380+ 🔥🔥🔥🔥 THIS IS CALLED A BLOCKBUSTER JACKPOT PROFIT TRADE WHEN ALL ARE BULLISH ON RBI POLICY AND SAYING BUY BUY AND WE HAVE BOUGHT PE🤣 AND SAID SELL SELL SELL HOPE YOU ALL HAVE MADE JACKPOT PROFIT ENJOY,,,0.0,0.0,False
 BTST BUY YESBANK 90 CE BUY @6 SL 3 TARGET HOLD,,,0.0,0.0,False
 10850 DONE,,,0.0,0.0,False
 NIFTY SPOT IF SUSTIAN BELOW 10900 THAN MORE FALL POSSIBLE 10850-10820 POSSIBLE,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 BOOK FULL @85,,,0.0,0.0,False
 BUY BANKNIFTY 28000 CE BUY @60-65 SL 40 TARGET HOLD,,,0.0,0.0,False
 JUST SEE LOW 105 NOW 270 PERFECT ENTRY,,,0.0,0.0,False
 250 WHAT A GREAT MOVE JUST IN FEW MINUTES😍,,,0.0,0.0,False
 210🚀🚀🚀🚀🚀🚀🚀🚀🚀 MULTIBAGGER BOOK FULLY,,,0.0,0.0,False
 BANKNIFTY 28000 PE PERFECT ENTRY 105 TO 160 TILL NOW BOOK AS PER YOUR WISH OR TRAIL SL TO 125 YOUR CHOICE BUT DON'T LOSE,,,0.0,0.0,False
 BUY BANKNIFTY 28000 PE BUY NEAR 100-110 SL 69 TARGET HOLD,,,0.0,0.0,False
 KEEP FOCUS ON RESISTANCE LEVEL 11000,,,0.0,0.0,False
 YESBANK 90 CE FROM 6.50 TO 9.70 JUST IN BTST BUY ONLY 7000 RS PROFIT PER LOT AS SAID HIGH RISK HIGH REWARD HOPE YOU ALL HAVE ENJOYED IT IF BOUGHT IN MULTIPLE LOTS THAN BOOK 50% AND HOLD REST WITH SL 7 SO ONLY PROFIT POSSIBLE,,,0.0,0.0,False
 THANK YOU ALL FOR YOUR POSITIVE FEEDBACK AND SUPPORT😊,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
" 15,00,000 CRORE RS MARKET CAP WIPED OUT JUST IN 1 MONTH 👇 WWW.RAJDATTANI.COM",,,0.0,0.0,False
" THINGS TO KNOW - JUST FROM 5TH JULY DAY OF BUDGET TO 5TH AUGUST 15,00,000 CRORE RS MARKET CAP WIPED OUT JUST IN 1 MONTH ONLY FOR 500 CR TAX OF FII OR FPI MOSTLY IT HAVE GIVEN PROBLEM TO ALL INDIANS AND RETAILERS ARE AFFECTED THE MOST. JUST FOR 500 CR TAX 15 LAKH CRORE RS MARKET CAP WIPED OUT🙏",,,0.0,0.0,False
 SOMETIMES WE HAVE TO TRADE OPPOSITE THE TREND TO MAKE PROFIT AS PER MARKET SITUATION AS WE HAVE DONE TODAY AT MORNING WE HAVE BOUGHT BANKNIFTY CE WHEN TREND WAS DOWN AND WE HAVE MADE GREAT PROFIT AND AT 2:30 PM WHEN ALL ARE SUPER BULLSIH WE BOUGHT PE AND AGAIN MADE JACKPOT PROFIT. BANKNIFTY 28000 CE FROM 200👉👉👉👉👉👉300+ BOOKED @280. BANKNIFTY 28000 PE FROM 180👉👉👉👉👉👉225 BOOKED. HDFC BANK BUY FROM 2194👉👉👉👉👉👉2217 🔥🔥🔥 BOOKED @2213 HOPE YOU ALL HAVE MADE JACKPOT PROFIT,,,0.0,0.0,False
 HIGH RISK HIGH REWARD BUY YESBANK 90 CE @6-6.50 SL 3 TARGET HOLD,,,0.0,0.0,False
 225🚀🚀🚀 BOOK FULLY,,,0.0,0.0,False
 TRY BANKNIFTY 28000 PE BUY @180 SL 140 TARGET HOLD,,,0.0,0.0,False
 BOOK FULLY NOW,,,0.0,0.0,False
 280🚀🚀,,,0.0,0.0,False
 2213 AT DAY'S HIGH SAFE TRADERS CAN DEFINITELY BOOK RISKY TRADERS TRAIL SL TO 2204,,,0.0,0.0,False
 2207+🚀🚀🚀🚀🚀🚀❤️❤️😍😍 RUNNING NON STOP A NIFTY HEAVY WEIGHT,,,0.0,0.0,False
 INTRADAY BUY HDFC BANK @2194 SL 2184 TARGET HOLD, INTRADAY ,"('HDFCBANK', 'HDFC BANK LIMITED')",2194,2184 ,True
 BANKNIFTY FUTURES IF SUSTIAN ABOVE 28000 THAN IT WILL RUN LIKE ROCKET 🔥🔥,,,0.0,0.0,False
 TRY BANKNIFTY 28000 CE BUY @200-220 SL 150 TARGET 300-360-400+,,,0.0,0.0,False
" 15,00,000 CRORE RS MARKET CAP WIPED OUT JUST IN 1 MONTH 👇 WWW.RAJDATTANI.COM",,,0.0,0.0,False
" THINGS TO KNOW - JUST FROM 5TH JULY DAY OF BUDGET TO 5TH AUGUST 15,00,000 CRORE RS MARKET CAP WIPED OUT JUST IN 1 MONTH ONLY FOR 500 CR TAX OF FII OR FPI MOSTLY IT HAVE GIVEN PROBLEM TO ALL INDIANS AND RETAILERS ARE AFFECTED THE MOST. JUST FOR 500 CR TAX 15 LAKH CRORE RS MARKET CAP WIPED OUT🙏",,,0.0,0.0,False
 ANOTHER BAD NEWS FOR YESBANK 👇 WWW.RAJDATTANI.COM,,,0.0,0.0,False
 JUST FOR INFO - US MARKET ARE CRASHING TODAY DOWJONES DOWN 600 POINT AGAIN TOMORROW GAP DOWN OPENING IS POSSIBLE LET'S SEE BAD TIMES FOR INDIAN MARKET SINCE THE DAY OF BUDGET NON STOP CRASHING,,,0.0,0.0,False
 SPECIALITY OF MY CHANNEL. 1- I AM SEBI (NISM) CERTIFIED RESEARCH ANALYST. 2- I AM NOT RUNNING ANY PAID SERVICES. 3 - LESS CALLS AND HIGHER REWARDS. 4 - STOP LOSS ARE SMALL SO EVERYONE CAN EASILY TO MAINTAIN IT. 5 - ONLY POSTS OF YOUR BENIFIT. 6 - NO ADVERTISEMENT OR PROMOTION OF OTHER CHANNELS. 7 - BTST BUY AND STBT CALLS HAVING MORE THAN 90% ACCURACY. 8 - CALLS OF ALL SEGMENT ( TYPES ) SHORT TERM ; LONG TERM ; F&O ; INTRADAY ; BTST BUY ; STBT CALLS ARE ALSO AVAILABLE SO NO REASON TO GO FOR ANY OTHER CHANNEL. 9 - ONE SPECIAL SEGMENT OF SURE SHOT IN WHICH CHANCES OF PROFIT WILL BE MUCH HIGHER AND SL WILL BE SMALL AND TARGET WILL BE BIG AND FAST. 10 - DON'T NEED TO TRADE FULL DAY MOSTLY CALLS ARE GIVEN IN OPENING 1 HOUR AND THEN AFTER 2 PM ONLY. JOIN HERE IF YOU WANT TO MAKE PROFIT WITH YOUR FRIEND RAJ DATTANI. IF YOU ARE MAKING GREAT PROFIT FROM MY CALLS AND WANT TO THANK ME THAN YOU CAN ADD NEW MEMBERS TO THIS CHANNEL OR SHARE MY CHANNEL LINK GIVEN BELOW WITH YOUR FRIENDS AND FAMILY MEMBERS ON WHATSAPP OR TELEGRAM GROUP ETC. HTTPS://T.ME/RAJDATTANI,,,0.0,0.0,False
 290🚀🚀🚀🚀,,,0.0,0.0,False
 BUY BANKNIFTY 27600 PE BUY @240 SL 180 TARGET HOLD,,,0.0,0.0,False
 PERFECT✅,,,0.0,0.0,False
 NIFTY NEAR IT'S RESISTANCE ZONE NOW BE CAREFUL,,,0.0,0.0,False
 326⚓️⚓️⚓️⚓️⚓️ 15000+ RS PROFIT PER LOT RUNNING,,,0.0,0.0,False
 ZEEL IF SUSTAINABLE BELOW 330 THAN FREEFALL POSSIBLE,,,0.0,0.0,False
 AFTER MANY DAYS WE HAVE MADE THIS TYPE OF JACKPOT PROFIT,,,0.0,0.0,False
 328⚓️⚓️⚓️⚓️⚓️ 13000 RS PROFIT PER LOT RUNNING,,,0.0,0.0,False
 NOW NO CHACE OF LOSS RISKY TRADERS TRAIL SL TO 335 SAFE TRADERS BOOK 10000+ RS PROFIT PER LOT YOUR CHOICE MATTERS,,,0.0,0.0,False
 330❤️❤️❤️❤️,,,0.0,0.0,False
 338👉👉👉👉👉331❤️ 9000+ RS PROFIT PER LOT RUNNING,,,0.0,0.0,False
 334⚓️⚓️⚓️⚓️⚓️ 5000+ RS PROFIT PER LOT RUNNING BOOK AS PER YOUR WISH,,,0.0,0.0,False
 INTRADAY SELL ZEEL @338 SL 341 TARGET HOLD,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 THERE ARE MANY PEOPLE WHO HAVE MADE GREAT PROFIT FROM THIS SUPER ADVANCE VIEW ALSO ENJOY GREAT👍👍😘,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 THIS IS CALLED THE MORNING CALL MADE THE DAY GIVEN WHEN MARKET WAS DOWN 300-350 POINT AFTER MY BUY CALL MARKET BECAME 300+ FROM 300- 600 POINT MOVEMENT JUST IN INTRADAY ONLY IN SENSEX AND NIFTY 200+ POINT MOVEMENT IF ANYONE HAS TRADED THAN SUPER JACKPOT PROFIT POSSIBLE HOPE YOU ALL HAVE MADE GREAT PROFIT FROM THIS VIEW,,,0.0,0.0,False
 BUY AGAIN THOSE WHO HAVE SOLD AT HIGHER LEVEL NOW GETTING @11000 FUTURE LEVELS,,,0.0,0.0,False
 BOOK 50% THOSE WHO HAVE BOUGHT AT MORNING AT MY CALL,,,0.0,0.0,False
 BUY ON ANY DIPS HDFC FOR TRADING ; SHORT TERM ; LONG TERM,,,0.0,0.0,False
 HDFC POSTED SUPERB NUMBERS,,,0.0,0.0,False
 NOW ALL ARE RUNNING TO BUY🤣🤣 WE BOUGHT AT 300 POINT DOWN,,,0.0,0.0,False
 BEFORE NEWS I HAVE AS SAID HEAVY BUYING IN MARKET POSSIBLE TODAY HOPE YOU ALL HAVE MADE SUPER JACKPOT PROFIT,,,0.0,0.0,False
 CONTINUOUSLY NIFTY HITTING NEW DAY'S HIGH AFTER MY VIEW,,,0.0,0.0,False
 HEAVY BUYING IN MARKET POSSIBLE TODAY,,,0.0,0.0,False
 AGAIN TOMORROW GAP DOWN OPENING IS POSSIBLE DUE TO THIS NEWS *JUST IN*: TRUMP SAYS US WILL IMPOSE 10% TARIFFS ON $300 BILLION OF CHINESE GOODS STARTING SEPTEMBER 1.,,,0.0,0.0,False
 SPECIALITY OF MY CHANNEL. 1- I AM SEBI (NISM) CERTIFIED RESEARCH ANALYST. 2- I AM NOT RUNNING ANY PAID SERVICES. 3 - LESS CALLS AND HIGHER REWARDS. 4 - STOP LOSS ARE SMALL SO EVERYONE CAN EASILY TO MAINTAIN IT. 5 - ONLY POSTS OF YOUR BENIFIT. 6 - NO ADVERTISEMENT OR PROMOTION OF OTHER CHANNELS. 7 - BTST BUY AND STBT CALLS HAVING MORE THAN 90% ACCURACY. 8 - CALLS OF ALL SEGMENT ( TYPES ) SHORT TERM ; LONG TERM ; F&O ; INTRADAY ; BTST BUY ; STBT CALLS ARE ALSO AVAILABLE SO NO REASON TO GO FOR ANY OTHER CHANNEL. 9 - ONE SPECIAL SEGMENT OF SURE SHOT IN WHICH CHANCES OF PROFIT WILL BE MUCH HIGHER AND SL WILL BE SMALL AND TARGET WILL BE BIG AND FAST. 10 - DON'T NEED TO TRADE FULL DAY MOSTLY CALLS ARE GIVEN IN OPENING 1 HOUR AND THEN AFTER 2 PM ONLY. JOIN HERE IF YOU WANT TO MAKE PROFIT WITH YOUR FRIEND RAJ DATTANI. IF YOU ARE MAKING GREAT PROFIT FROM MY CALLS AND WANT TO THANK ME THAN YOU CAN ADD NEW MEMBERS TO THIS CHANNEL OR SHARE MY CHANNEL LINK GIVEN BELOW WITH YOUR FRIENDS AND FAMILY MEMBERS ON WHATSAPP OR TELEGRAM GROUP ETC. HTTPS://T.ME/RAJDATTANI,,,0.0,0.0,False
 NIFTY FUTURE LOW 10901 NOW 11050,,,0.0,0.0,False
 JUST VIEW - PNB IF BREAK 67 THAN IT MAY ALSO FALL LIKE SBI,,,0.0,0.0,False
 52 WEEK LOW TATA MOTORS,,,0.0,0.0,False
 SBI MAJOR SUPPORT OF 330 BROKEN TODAY,,,0.0,0.0,False
 BOOK FULL WAIT FOR NEW CALL IF HOLDING FREE POSITION IN OPTION THAN HOLD FEW,,,0.0,0.0,False
 KEEP ON BOOKING AS PER YOUR WISH NOW NO CHANCE OF LOSS,,,0.0,0.0,False
 20🚀🚀,,,0.0,0.0,False
 19🚀🚀🚀,,,0.0,0.0,False
 18.50🚀🚀🚀 BOOK 50%,,,0.0,0.0,False
 18🚀🚀🚀🚀,,,0.0,0.0,False
 17.50🚀🚀🚀,,,0.0,0.0,False
 17🚀🚀,,,0.0,0.0,False
 NOW GETTING @14,,,0.0,0.0,False
 ON REQUEST OF OPTION PLAYERS HERO OR ZERO BUY 11000 NEAR 14-16 SL 0 TARGET HOLD,,,0.0,0.0,False
 SELL CALL ON NIFTY GIVEN AT 11900 ON DAY OF BUDGET NOW SAYING IT'S BUYING ZONE FOR SHORT TERM @ 11000 MAJOR SUPPORT AT 10900,,,0.0,0.0,False
 NOW NIFTY NEAR IT'S MAJOR SUPPORT TRY TO BUY NOT TO SELL IN PANIC,,,0.0,0.0,False
 JUST VIEW - GAP DOWN OPENING IS EXPECTED TOMORROW AS PER SGX NIFTY,,,0.0,0.0,False
 FOMC INTEREST DECISION ACTUAL 2.25% FORECAST 2.25% PREVIOUS 2.50% (US FED CUT RATE AS EXPECTED),,,0.0,0.0,False
 I AM EXPECTING 700+ AXIS BANK TODAY LET'S SEE,,,0.0,0.0,False
 IF SUSTIAN BELOW 675 THAN ONLY EXIT OTHERWISE HOLD ON,,,0.0,0.0,False
 690🚀🚀🚀🚀❤️❤️❤️❤️ 2400 RS PROFIT PER LOT RUNNING,,,0.0,0.0,False
 INTRADAY BUY AXIS BANK @688 SL 675 TARGET HOLD, INTRADAY ,"('AXISBANK', 'AXIS BANK LIMITED')",688,675 ,True
 HOW WAS VIEW 660 TO 690,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 AXIS BANK RESULT NOT GOOD AS EXPECTED,,,0.0,0.0,False
 THOSE WHO HAVE BOUGHT NIFTY PUT OPTIONS AFTER SEEING MY POST HAVE PARTY TODAY,,,0.0,0.0,False
 FREEFALL IN NIFTY AS SAID,,,0.0,0.0,False
 ✅✅✅,,,0.0,0.0,False
 FREEFALL IN RELIANCE,,,0.0,0.0,False
 FREEFALL IN SBIN,,,0.0,0.0,False
 AT PERFECT TIME PERFECT ADVICE,,,0.0,0.0,False
 ✅✅✅,,,0.0,0.0,False
 HEAVY SELLING PRESSURE CAN BE SEEN IN MARKET AGAIN,,,0.0,0.0,False
 EXIT @199,,,0.0,0.0,False
 RISKY TRADERS CAN HOLD TILL RESULT IF WANT,,,0.0,0.0,False
 TODAY CURRENTLY MARKET UP 💯 POINT BUT SEE MIDCAP SMALLCAP PAIN CONTINUE BOTH ARE MUCH DOWN😐,,,0.0,0.0,False
 THIS IS CALLED PERFECT PROFIT BOOKING NOW AGAIN BACK TO BELOW 11200❤️,,,0.0,0.0,False
 NOW IF SUSTIAN BELOW 3250 THAN FREEFALL POSSIBLE KEEP ON WATCH ON 3250,,,0.0,0.0,False
 3255⚓️⚓️⚓️⚓️⚓️⚓️⚓️⚓️⚓️⚓️⚓️ 3000 RS PROFIT PER LOT RUNNING JUST IN FEW MINUTES ONLY BOOK AS PER YOUR WISH OR TRAIL SL TO COST TO COST YOUR CHOICE,,,0.0,0.0,False
 3263⚓️⚓️⚓️⚓️ AT DAY'S LOW,,,0.0,0.0,False
 3267⚓️⚓️,,,0.0,0.0,False
 ONLY FOR RISKY TRADERS INTRADAY SELL BAJAJ FINANCE @3270 SL 3300,,,0.0,0.0,False
 11250+ NIFTY THOSE WHO HAVE BOUGHT AT MY CALL CAN BOOK,,,0.0,0.0,False
 RESULT ARE TOMORROW WE HAVE TRADED 1 DAY EARLY IN EXPECTION OF GOOD RESULTS LET'S SEE TOMORROW,,,0.0,0.0,False
 MARUTI SUGGESTED TO SELL @5800 AND 5850 ON FRIDAY ONLY WITH SL 5900 AFTER RESULTS WHEN ALL WERE SAYING THAT RESULT ARE GOOD I SAID TO SELL MARUTI AND SEE TODAY 5500 ALSO BROKEN THIS IS CALLED NOTHING BUT POWER OF CHARTS,,,0.0,0.0,False
 AFFLE INDIA IPO LISTING GAINS POSSIBLE OR NOT ? SUBSCRIBE OR NOT ?? ABOUT COMAPNY ?? 👇👇👇👇👇👇👇👇👇👇 WWW.RAJDATTANI.COM,,,0.0,0.0,False
 BTST BUY HEIDELBERG @202 SL 197 TARGET 207-210 RESULT BET, BTST ,"('HEIDELBERG', 'HEIDELBERGCEMENT (I) LIMITED')",202,197 ,True
 99🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀 4400 RS PROFIT PER LOT RUNNING BOOK AS PER YOUR WISH OR TRAIL SL FOR JACKPOT,,,0.0,0.0,False
 AGAIN TRY BUY YESBANK @97 SL 95 TARGET HOLD, AGAIN TRY ,"('YESBANK', 'YES BANK LIMITED')",97,95 ,True
 NIFTY SPOT MAJOR SUPPORT AT 11140-11000 IF DON'T BREAK THAN AGAIN 11300-11480 IN FEW DAYS,,,0.0,0.0,False
 SL HIT,,,0.0,0.0,False
 INTRADAY BUY YESBANK @95 SL 93.50 TARGET HOLD, INTRADAY ,"('YESBANK', 'YES BANK LIMITED')",95,93.50,True
 742🚀🚀🚀🚀 10000+ RS PROFIT PER LOT RUNNING NOW BOOK AS PER YOUR WISH NOW NO CHANCE OF LOSS,,,0.0,0.0,False
 HTTPS://YOUTU.BE/1L_LEOBXACY,,,0.0,0.0,False
 MARUTI SELL FROM 5850👉👉👉👉5720 🔥🔥🔥 THOSE WHO HAVE BOOKED GREAT OTHERWISE BOOK FULL AT LAST,,,0.0,0.0,False
 BOOK PROFIT RELIANCE AT LAST,,,0.0,0.0,False
 HOLD AXIS BANK FOR MONDAY,,,0.0,0.0,False
 1213⚓️⚓️,,,0.0,0.0,False
 1214⚓️⚓️,,,0.0,0.0,False
 471⚓️⚓️⚓️⚓️⚓️⚓️ RISKY TRADERS BOOK 15000+ RS JACKPOT,,,0.0,0.0,False
 5720⚓️⚓️⚓️,,,0.0,0.0,False
 STBT RELIANCE @1215 SL 1225 TARGET HOLD,,,0.0,0.0,False
 5730⚓️⚓️,,,0.0,0.0,False
 5750⚓️⚓️,,,0.0,0.0,False
 5770⚓️⚓️⚓️,,,0.0,0.0,False
 FOR THOSE WHO MISSED AGAIN SELL MARUTI @5800 SL 5860 TARGET 5700,,,0.0,0.0,False
 JUST FOR INFO - RELIANCE IF BREAK NOW 1210 THAN 1190 POSSIBLE TODAY,,,0.0,0.0,False
 💯 RS DOWNFALL IN MARUTI JUST IN 3 MIN AFTER MY SELL CALL,,,0.0,0.0,False
 CAN BE RED NOW,,,0.0,0.0,False
 5750⚓️⚓️⚓️,,,0.0,0.0,False
 5800⚓️,,,0.0,0.0,False
 FAST MOVE POSSIBLE,,,0.0,0.0,False
 INTRADAY SELL MARUTI @5830-5850 SL 5900 TARGET 5800-5750-5700,,,0.0,0.0,False
 ROCKED,,,0.0,0.0,False
 SAFE TRADERS CAN EXIT @484 1100 RS PROFIT PER LOT RISKY TRADERS CAN HOLD WITH SL IF WANT YOUR WISH AS THERE IS NO MOVEMENT CURRENTLY,,,0.0,0.0,False
 👆 READ MY MORNING MSG,,,0.0,0.0,False
 HIGH RISK HIGH REWARD INTRADAY SELL ESCORTS @485-486 STRICT SL 491 TARGET HOLD,,,0.0,0.0,False
 736🚀🚀,,,0.0,0.0,False
 735🚀🚀🚀🚀🚀,,,0.0,0.0,False
 734🚀🚀,,,0.0,0.0,False
 LOW RISK HIGH REWARD BUY AXIS BANK @733 SL 730 TARGET HOLD, LOW RISK HIGH REWARD ,"('AXISBANK', 'AXIS BANK LIMITED')",733,730 ,True
 RELIANCE LOOKS WEAK TODAY,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 JUST FOR INFO - 5 YEARS AGO TATA MOTORS PRICE WAS 500+ AND TODAY 144 IN 2006 TATA MOTORS PRICE WAS 150+ AND TODAY 144. SO IF YOU HAVE BOUGHT IN 2006 THAN ALSO YOU WILL BE IN LOSS TODAY AFTER 13 YEARS ALSO NOT GIVEN ANY TYPES OF RETURNS TO ANYONE. WORST STOCK IN TATA GROUP EVER,,,0.0,0.0,False
 GET READY FOR CRACK IN TATA MOTORS TOMORROW AGAIN AS USUAL AFTER EVERY RESULTS IT GOES DOWN,,,0.0,0.0,False
 TATA MOTORS AGAIN POOR RESULTS AS USUAL,,,0.0,0.0,False
 NIFTY MAJOR RESISTANCE AT 11300 IF NOT CROSS THAN GET READY FOR 11200 IN LAST HOUR,,,0.0,0.0,False
 HOW WAS THE VIEW 3090👉👉👉👉👉👉2996,,,0.0,0.0,False
 BROKEN 😊,,,0.0,0.0,False
 3010⚓️⚓️⚓️ BROKEN,,,0.0,0.0,False
 3020 BROKEN,,,0.0,0.0,False
 3030⚓️⚓️⚓️ TILL NOW,,,0.0,0.0,False
 HIT 3040 LOW,,,0.0,0.0,False
 3050 BROKEN TILL NOW,,,0.0,0.0,False
 JUST VIEW - BAJAJ FINANCE MAY BREAK 3000 3130 WAS MAJOR SUPPORT FOR IT BELOW 3130 IT IS WEAK,,,0.0,0.0,False
 SPECIALITY OF MY CHANNEL. 1- I AM SEBI (NISM) CERTIFIED RESEARCH ANALYST. 2- I AM NOT RUNNING ANY PAID SERVICES. 3 - LESS CALLS AND HIGHER REWARDS. 4 - STOP LOSS ARE SMALL SO EVERYONE CAN EASILY TO MAINTAIN IT. 5 - ONLY POSTS OF YOUR BENIFIT. 6 - NO ADVERTISEMENT OR PROMOTION OF OTHER CHANNELS. 7 - BTST BUY AND STBT CALLS HAVING MORE THAN 90% ACCURACY. 8 - CALLS OF ALL SEGMENT ( TYPES ) SHORT TERM ; LONG TERM ; F&O ; INTRADAY ; BTST BUY ; STBT CALLS ARE ALSO AVAILABLE SO NO REASON TO GO FOR ANY OTHER CHANNEL. 9 - ONE SPECIAL SEGMENT OF SURE SHOT IN WHICH CHANCES OF PROFIT WILL BE MUCH HIGHER AND SL WILL BE SMALL AND TARGET WILL BE BIG AND FAST. 10 - DON'T NEED TO TRADE FULL DAY MOSTLY CALLS ARE GIVEN IN OPENING 1 HOUR AND THEN AFTER 2 PM ONLY. JOIN HERE IF YOU WANT TO MAKE PROFIT WITH YOUR FRIEND RAJ DATTANI. IF YOU ARE MAKING GREAT PROFIT FROM MY CALLS AND WANT TO THANK ME THAN YOU CAN ADD NEW MEMBERS TO THIS CHANNEL OR SHARE MY CHANNEL LINK GIVEN BELOW WITH YOUR FRIENDS AND FAMILY MEMBERS ON WHATSAPP OR TELEGRAM GROUP ETC. HTTPS://T.ME/RAJDATTANI,,,0.0,0.0,False
 YESBANK AGAIN BAD NEWS 👇 WWW.RAJDATTANI.COM,,,0.0,0.0,False
 WHY ABOVE 4200 MEMBERS HERE IS THE REASON 👇?? NOW NEW OPTION CALLS ONLY ABOVE 4200 MEMBERS AS THAN ONLY I CAN KNOW THAT YOU ALL ARE SUPPORTING OUR CHANNEL. I AM NOT TAKING ANY CHARGES FROM YOU IT'S FREE OF COST THAN IT'S YOUR RESPONSIBILITY TO PROMOTE OUR CHANNEL OUR MOTTO IS ONLY 1 MAKE PROFIT BE HAPPY AND MAKE OTHERS HAPPY TOO SO IF YOU KEEP ON ADDING NEW MEMBERS THAN ONLY OTHER PEOPLE CAN MAKE PROFIT SO IF YOU ARE MAKING PROFIT FROM MY CALLS AND WANT TO SUPPORT OUR CHANNEL THAN YOU CAN ADD NEW MEMBERS YOUR FRIENDS OR FAMILY MEMBERS TO OUR CHANNEL SO THEY CAN ALSO MAKE GREAT PROFIT LIKE US NOTE - ONLY ADD NEW MEMBERS IF YOU ARE MAKING PROFIT AND THINK IT IS BENEFICIAL FOR OTHERS ALSO. THANK YOU FOR YOUR SUPPORT😘,,,0.0,0.0,False
 NOTE - NEW OPTIONS CALLS ONLY ABOVE 4200 MEMBERS,,,0.0,0.0,False
 ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ HOPE YOU ALL ARE MAKING GREAT PROFIT FROM MY CALLS IF YOU WANT TO SUPPORT OUR CHANNEL THAN YOU CAN ADD NEW MEMBERS TO THIS CHANNEL SO THEY CAN ALSO MAKE GREAT PROFIT LIKE US THANK YOU ALL FOR YOUR SUPPORT ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,,0.0,0.0,False
 SPECIALITY OF MY CHANNEL. 1- I AM SEBI (NISM) CERTIFIED RESEARCH ANALYST. 2- I AM NOT RUNNING ANY PAID SERVICES. 3 - LESS CALLS AND HIGHER REWARDS. 4 - STOP LOSS ARE SMALL SO EVERYONE CAN EASILY TO MAINTAIN IT. 5 - ONLY POSTS OF YOUR BENIFIT. 6 - NO ADVERTISEMENT OR PROMOTION OF OTHER CHANNELS. 7 - BTST BUY AND STBT CALLS HAVING MORE THAN 90% ACCURACY. 8 - CALLS OF ALL SEGMENT ( TYPES ) SHORT TERM ; LONG TERM ; F&O ; INTRADAY ; BTST BUY ; STBT CALLS ARE ALSO AVAILABLE SO NO REASON TO GO FOR ANY OTHER CHANNEL. 9 - ONE SPECIAL SEGMENT OF SURE SHOT IN WHICH CHANCES OF PROFIT WILL BE MUCH HIGHER AND SL WILL BE SMALL AND TARGET WILL BE BIG AND FAST. 10 - DON'T NEED TO TRADE FULL DAY MOSTLY CALLS ARE GIVEN IN OPENING 1 HOUR AND THEN AFTER 2 PM ONLY. JOIN HERE IF YOU WANT TO MAKE PROFIT WITH YOUR FRIEND RAJ DATTANI. IF YOU ARE MAKING GREAT PROFIT FROM MY CALLS AND WANT TO THANK ME THAN YOU CAN ADD NEW MEMBERS TO THIS CHANNEL OR SHARE MY CHANNEL LINK GIVEN BELOW WITH YOUR FRIENDS AND FAMILY MEMBERS ON WHATSAPP OR TELEGRAM GROUP ETC. HTTPS://T.ME/RAJDATTANI,,,0.0,0.0,False
 70+🚀🚀🚀,,,0.0,0.0,False
 NOW ROCKED 60🚀🚀🚀 RISKY TRADERS ENJOY,,,0.0,0.0,False
 123⚓️⚓️⚓️⚓️⚓️ BOOK AS PER YOUR WISH OR TRAIL SL TO COST TO COST,,,0.0,0.0,False
 123.25⚓️⚓️⚓️,,,0.0,0.0,False
 👆👆👆 RISKY TRADERS CAN HOLD TILL 11300 PE TILL NIFTY SPOT REACH 11300,,,0.0,0.0,False
 SL HIT,,,0.0,0.0,False
 NIFTY IF NOT CROSS 11300 TODAY THAN GET READY FOR 11200 TO BE BROKEN,,,0.0,0.0,False
 AT DAY'S LOW,,,0.0,0.0,False
 INTRADAY SELL PRAJ @124.50 SL 127 TARGET HOLD,,,0.0,0.0,False
 65🚀🚀🚀🚀,,,0.0,0.0,False
 60🚀🚀🚀,,,0.0,0.0,False
 FOR OPTION PLAYERS BUY NIFTY 11300 PE BUY @50-55 SL 40 TARGET HOLD,,,0.0,0.0,False
 THOSE WHO ARE SAYING THAT THEY ARE STRUCK IN INDIGO PE CAN BOOK JACKPOT PROFIT,,,0.0,0.0,False
 45.95🚀🚀🚀🚀 9000++ RS PROFIT PER LOT RUNNING,,,0.0,0.0,False
 43🚀🚀🚀,,,0.0,0.0,False
